District,Polling Station Number,Conservative,Green Party,Liberal,NDP-New Democratic Party,Conservative (%),Green Party (%),Liberal (%),NDP-New Democratic Party (%),Other (%)
13010.0,12,102,8,41,35,54.84,4.3,22.04,18.82,0.0
13010.0,120,97,10,38,38,53.01,5.46,20.77,20.77,0.0
13010.0,121,89,5,20,30,61.81,3.47,13.89,20.83,0.0
13010.0,122,46,1,28,15,51.11,1.11,31.11,16.67,0.0
13010.0,123,89,3,21,10,72.36,2.44,17.07,8.13,0.0
13010.0,124,122,17,39,29,58.94,8.21,18.84,14.01,0.0
13010.0,125,55,6,33,17,49.55,5.41,29.73,15.32,0.0
13010.0,126,70,6,35,25,51.47,4.41,25.74,18.38,0.0
13010.0,127,130,8,33,39,61.9,3.81,15.71,18.57,0.0
13010.0,128,68,19,42,44,39.31,10.98,24.28,25.43,0.0
13010.0,128-1,61,9,19,20,55.96,8.26,17.43,18.35,0.0
13010.0,129,109,23,49,41,49.1,10.36,22.07,18.47,0.0
13010.0,13,98,7,45,22,56.98,4.07,26.16,12.79,0.0
13010.0,130,89,5,14,13,73.55,4.13,11.57,10.74,0.0
13010.0,131,60,7,39,19,48.0,5.6,31.2,15.2,0.0
13010.0,132,57,3,20,23,55.34,2.91,19.42,22.33,0.0
13010.0,133,112,12,51,21,57.14,6.12,26.02,10.71,0.0
13010.0,134,120,27,69,35,47.81,10.76,27.49,13.94,0.0
13010.0,135,114,11,50,54,49.78,4.8,21.83,23.58,0.0
13010.0,135-1,68,16,25,40,45.64,10.74,16.78,26.85,0.0
13010.0,136,134,19,47,53,52.96,7.51,18.58,20.95,0.0
13010.0,137,88,7,26,32,57.52,4.58,16.99,20.92,0.0
13010.0,137-1,77,9,36,18,55.0,6.43,25.71,12.86,0.0
13010.0,138,69,15,52,30,41.57,9.04,31.33,18.07,0.0
13010.0,139,73,6,32,10,60.33,4.96,26.45,8.26,0.0
13010.0,14,131,8,68,35,54.13,3.31,28.1,14.46,0.0
13010.0,140,96,7,12,31,65.75,4.79,8.22,21.23,0.0
13010.0,141,98,5,33,16,64.47,3.29,21.71,10.53,0.0
13010.0,142,116,8,20,68,54.72,3.77,9.43,32.08,0.0
13010.0,143,115,12,45,35,55.56,5.8,21.74,16.91,0.0
13010.0,144,94,5,16,29,65.28,3.47,11.11,20.14,0.0
13010.0,145,72,4,25,39,51.43,2.86,17.86,27.86,0.0
13010.0,146,106,12,43,25,56.99,6.45,23.12,13.44,0.0
13010.0,147,98,4,26,36,59.76,2.44,15.85,21.95,0.0
13010.0,147-1,80,14,22,33,53.69,9.4,14.77,22.15,0.0
13010.0,148,118,11,72,29,51.3,4.78,31.3,12.61,0.0
13010.0,149,88,8,25,27,59.46,5.41,16.89,18.24,0.0
13010.0,15,94,8,57,37,47.96,4.08,29.08,18.88,0.0
13010.0,150,99,7,24,23,64.71,4.58,15.69,15.03,0.0
13010.0,151,65,12,39,35,43.05,7.95,25.83,23.18,0.0
13010.0,152,76,4,31,29,54.29,2.86,22.14,20.71,0.0
13010.0,153,139,16,62,46,52.85,6.08,23.57,17.49,0.0
13010.0,154,138,12,73,38,52.87,4.6,27.97,14.56,0.0
13010.0,155,109,10,40,31,57.37,5.26,21.05,16.32,0.0
13010.0,155-1,69,14,33,23,49.64,10.07,23.74,16.55,0.0
13010.0,16,102,7,36,31,57.95,3.98,20.45,17.61,0.0
13010.0,17,54,3,44,35,39.71,2.21,32.35,25.74,0.0
13010.0,18,49,1,25,19,52.13,1.06,26.6,20.21,0.0
13010.0,19,55,7,34,24,45.83,5.83,28.33,20.0,0.0
13010.0,2,106,9,77,38,46.09,3.91,33.48,16.52,0.0
13010.0,20,56,13,51,29,37.58,8.72,34.23,19.46,0.0
13010.0,21,97,9,52,51,46.41,4.31,24.88,24.4,0.0
13010.0,22,69,6,50,19,47.92,4.17,34.72,13.19,0.0
13010.0,23,80,5,35,31,52.98,3.31,23.18,20.53,0.0
13010.0,24,66,8,55,45,37.93,4.6,31.61,25.86,0.0
13010.0,25,68,2,30,22,55.74,1.64,24.59,18.03,0.0
13010.0,26,84,5,30,17,61.76,3.68,22.06,12.5,0.0
13010.0,27,8,3,37,32,10.0,3.75,46.25,40.0,0.0
13010.0,27-1,3,1,35,25,4.69,1.56,54.69,39.06,0.0
13010.0,28,37,7,21,4,53.62,10.14,30.43,5.8,0.0
13010.0,29,59,22,8,10,59.6,22.22,8.08,10.1,0.0
13010.0,3,93,14,73,37,42.86,6.45,33.64,17.05,0.0
13010.0,30,73,9,24,12,61.86,7.63,20.34,10.17,0.0
13010.0,31,55,7,23,18,53.4,6.8,22.33,17.48,0.0
13010.0,32,95,8,23,27,62.09,5.23,15.03,17.65,0.0
13010.0,33,75,11,19,13,63.56,9.32,16.1,11.02,0.0
13010.0,34,95,16,22,15,64.19,10.81,14.86,10.14,0.0
13010.0,35,71,13,17,17,60.17,11.02,14.41,14.41,0.0
13010.0,36,87,12,31,23,56.86,7.84,20.26,15.03,0.0
13010.0,36-1,43,7,14,8,59.72,9.72,19.44,11.11,0.0
13010.0,37,0,0,0,0,,,,,
13010.0,38,122,7,35,21,65.95,3.78,18.92,11.35,0.0
13010.0,39,65,5,22,15,60.75,4.67,20.56,14.02,0.0
13010.0,4,77,9,58,29,44.51,5.2,33.53,16.76,0.0
13010.0,40,69,7,31,27,51.49,5.22,23.13,20.15,0.0
13010.0,41,57,7,41,23,44.53,5.47,32.03,17.97,0.0
13010.0,42,62,5,39,29,45.93,3.7,28.89,21.48,0.0
13010.0,43,69,8,36,25,50.0,5.8,26.09,18.12,0.0
13010.0,44,72,10,39,29,48.0,6.67,26.0,19.33,0.0
13010.0,45,69,5,42,25,48.94,3.55,29.79,17.73,0.0
13010.0,46,52,1,29,18,52.0,1.0,29.0,18.0,0.0
13010.0,47,77,5,28,9,64.71,4.2,23.53,7.56,0.0
13010.0,48,38,1,9,2,76.0,2.0,18.0,4.0,0.0
13010.0,49,62,16,39,30,42.18,10.88,26.53,20.41,0.0
13010.0,5,0,0,0,0,,,,,
13010.0,50,83,14,30,17,57.64,9.72,20.83,11.81,0.0
13010.0,500,37,4,13,6,61.67,6.67,21.67,10.0,0.0
13010.0,501,18,3,21,2,40.91,6.82,47.73,4.55,0.0
13010.0,502,19,4,31,3,33.33,7.02,54.39,5.26,0.0
13010.0,51,73,14,36,30,47.71,9.15,23.53,19.61,0.0
13010.0,52,53,5,25,19,51.96,4.9,24.51,18.63,0.0
13010.0,53,60,8,39,18,48.0,6.4,31.2,14.4,0.0
13010.0,54,91,30,31,44,46.43,15.31,15.82,22.45,0.0
13010.0,55,68,4,8,10,75.56,4.44,8.89,11.11,0.0
13010.0,56,121,5,32,16,69.54,2.87,18.39,9.2,0.0
13010.0,57,82,4,22,23,62.6,3.05,16.79,17.56,0.0
13010.0,58,105,7,27,25,64.02,4.27,16.46,15.24,0.0
13010.0,59,48,6,16,18,54.55,6.82,18.18,20.45,0.0
13010.0,6,113,13,70,39,48.09,5.53,29.79,16.6,0.0
13010.0,6-1,60,9,42,37,40.54,6.08,28.38,25.0,0.0
13010.0,60,60,6,17,21,57.69,5.77,16.35,20.19,0.0
13010.0,600,202,21,156,65,45.5,4.73,35.14,14.64,0.0
13010.0,601,451,20,295,114,51.25,2.27,33.52,12.95,0.0
13010.0,602,273,45,64,24,67.24,11.08,15.76,5.91,0.0
13010.0,603,168,14,93,20,56.95,4.75,31.53,6.78,0.0
13010.0,604,183,13,43,23,69.85,4.96,16.41,8.78,0.0
13010.0,605,136,11,27,18,70.83,5.73,14.06,9.38,0.0
13010.0,606,161,11,33,16,72.85,4.98,14.93,7.24,0.0
13010.0,607,117,8,16,19,73.12,5.0,10.0,11.88,0.0
13010.0,608,202,13,79,31,62.15,4.0,24.31,9.54,0.0
13010.0,609,179,14,68,24,62.81,4.91,23.86,8.42,0.0
13010.0,61,96,12,37,41,51.61,6.45,19.89,22.04,0.0
13010.0,610,118,15,46,30,56.46,7.18,22.01,14.35,0.0
13010.0,611,154,11,58,23,62.6,4.47,23.58,9.35,0.0
13010.0,612,251,10,82,41,65.36,2.6,21.35,10.68,0.0
13010.0,62,75,9,21,12,64.1,7.69,17.95,10.26,-0.0
13010.0,63,158,17,40,18,67.81,7.3,17.17,7.73,0.0
13010.0,64,61,4,26,17,56.48,3.7,24.07,15.74,0.0
13010.0,65,157,15,59,29,60.38,5.77,22.69,11.15,0.0
13010.0,66,96,7,25,24,63.16,4.61,16.45,15.79,0.0
13010.0,67,84,11,18,19,63.64,8.33,13.64,14.39,0.0
13010.0,68,142,3,19,34,71.72,1.52,9.6,17.17,0.0
13010.0,69,54,1,11,16,65.85,1.22,13.41,19.51,0.0
13010.0,7,77,9,67,54,37.2,4.35,32.37,26.09,0.0
13010.0,70,53,4,19,17,56.99,4.3,20.43,18.28,0.0
13010.0,71,151,9,33,25,69.27,4.13,15.14,11.47,0.0
13010.0,72,88,10,13,10,72.73,8.26,10.74,8.26,0.0
13010.0,73,55,10,17,15,56.7,10.31,17.53,15.46,0.0
13010.0,74,158,18,30,28,67.52,7.69,12.82,11.97,0.0
13010.0,75,95,9,30,30,57.93,5.49,18.29,18.29,0.0
13010.0,76,126,19,29,29,62.07,9.36,14.29,14.29,0.0
13010.0,77,141,14,42,19,65.28,6.48,19.44,8.8,0.0
13010.0,78,188,16,26,32,71.76,6.11,9.92,12.21,0.0
13010.0,79,98,7,10,15,75.38,5.38,7.69,11.54,0.0
13010.0,8,88,6,57,43,45.36,3.09,29.38,22.16,0.0
13010.0,80,133,16,27,37,62.44,7.51,12.68,17.37,0.0
13010.0,81,142,11,34,32,64.84,5.02,15.53,14.61,0.0
13010.0,82,144,14,26,26,68.57,6.67,12.38,12.38,0.0
13010.0,83,120,6,10,14,80.0,4.0,6.67,9.33,0.0
13010.0,84,117,10,40,23,61.58,5.26,21.05,12.11,0.0
13010.0,85,105,20,21,23,62.13,11.83,12.43,13.61,0.0
13010.0,86,50,7,14,25,52.08,7.29,14.58,26.04,0.0
13010.0,87,77,8,13,19,65.81,6.84,11.11,16.24,0.0
13010.0,88,85,3,15,19,69.67,2.46,12.3,15.57,0.0
13010.0,89,141,18,40,25,62.95,8.04,17.86,11.16,0.0
13010.0,9,63,10,43,22,45.65,7.25,31.16,15.94,0.0
13010.0,90,86,11,22,11,66.15,8.46,16.92,8.46,0.0
13010.0,91,86,10,20,28,59.72,6.94,13.89,19.44,0.0
13010.0,92,120,13,26,28,64.17,6.95,13.9,14.97,0.0
13010.0,92-1,114,8,35,16,65.9,4.62,20.23,9.25,0.0
13010.0,93,68,10,26,16,56.67,8.33,21.67,13.33,0.0
13010.0,94,148,16,52,28,60.66,6.56,21.31,11.48,0.0
13010.0,95,117,21,36,24,59.09,10.61,18.18,12.12,0.0
13010.0,96,66,12,40,23,46.81,8.51,28.37,16.31,0.0
13010.0,97,47,6,24,16,50.54,6.45,25.81,17.2,0.0
13010.0,98,77,10,19,22,60.16,7.81,14.84,17.19,0.0
13010.0,99,67,7,19,18,60.36,6.31,17.12,16.22,0.0
13010.0,S/R 1,61,5,24,10,61.0,5.0,24.0,10.0,0.0
13010.0,S/R 2,431,35,267,84,52.75,4.28,32.68,10.28,0.0
